latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
42.6266,19.2538,343.1,1.8,1.3,2021-08-22,1216,Aqua,MODIS,92,6.03,306.4,95,D,0
42.6417,19.2919,323.4,1.8,1.3,2021-08-22,1216,Aqua,MODIS,69,6.03,297.1,33.7,D,0
42.7344,18.7969,330.2,1.7,1.3,2021-08-22,1216,Aqua,MODIS,83,6.03,303.6,42.5,D,0
42.7327,18.7776,341.3,1.7,1.3,2021-08-22,1216,Aqua,MODIS,90,6.03,306.2,77.9,D,0
42.9019,18.7382,318.3,1.7,1.3,2021-08-22,1216,Aqua,MODIS,46,6.03,299.1,19.1,D,0
42.9003,18.7201,339.6,1.7,1.3,2021-08-22,1216,Aqua,MODIS,89,6.03,302.9,77,D,0
42.8988,18.7339,334.4,1.7,1.3,2021-08-22,1216,Aqua,MODIS,85,6.03,300.3,57.9,D,0
42.8972,18.7151,330,1.7,1.3,2021-08-22,1216,Aqua,MODIS,82,6.03,302.4,47.2,D,0
42.9271,18.7946,350.4,1.7,1.3,2021-08-22,1216,Aqua,MODIS,95,6.03,304.5,115.4,D,0
42.9253,18.7742,323.6,1.7,1.3,2021-08-22,1216,Aqua,MODIS,46,6.03,304.1,26.4,D,0
42.9402,18.8128,332.5,1.7,1.3,2021-08-22,1216,Aqua,MODIS,79,6.03,302,48.7,D,0
42.9385,18.7921,350.6,1.7,1.3,2021-08-22,1216,Aqua,MODIS,95,6.03,303.8,115.9,D,0
42.9728,18.7863,320.1,1.7,1.3,2021-08-22,1216,Aqua,MODIS,32,6.03,305.5,18.5,D,0
42.9313,18.7922,304.4,2.7,1.6,2021-08-22,1959,Terra,MODIS,37,6.03,288.6,26.3,N,0
42.5406,18.7333,311.2,2.8,1.6,2021-08-22,1959,Terra,MODIS,82,6.03,289.9,46.2,N,0
42.5383,18.7417,307.6,2.8,1.6,2021-08-22,1959,Terra,MODIS,72,6.03,289.7,36.7,N,0
42.935,18.7839,305.2,2.7,1.6,2021-08-22,1959,Terra,MODIS,35,6.03,288.1,28.9,N,0
42.9429,18.8159,306.8,2.7,1.6,2021-08-22,1959,Terra,MODIS,56,6.03,287.9,33.7,N,0
42.9431,18.823,303.3,2.4,1.5,2021-08-23,0014,Aqua,MODIS,54,6.03,287.2,24.1,N,0
42.548,18.7432,301.3,2.4,1.5,2021-08-23,0014,Aqua,MODIS,40,6.03,289.3,18,N,0
42.5401,18.7373,315.7,2.4,1.5,2021-08-23,0014,Aqua,MODIS,92,6.03,289.9,51.4,N,0
42.9383,18.7915,348,1,1,2021-08-23,0935,Terra,MODIS,94,6.03,303.8,51.9,D,0
42.9437,18.8123,345.5,1,1,2021-08-23,0935,Terra,MODIS,92,6.03,304.6,45,D,0
42.992,18.7992,317.2,1,1,2021-08-23,0935,Terra,MODIS,46,6.03,299,9.1,D,0
42.9453,18.7998,353.4,1,1,2021-08-23,0935,Terra,MODIS,97,6.03,304.2,63.6,D,0
42.8997,18.731,341.4,1,1,2021-08-23,0935,Terra,MODIS,90,6.03,302,43,D,0
42.9014,18.718,327,1,1,2021-08-23,0935,Terra,MODIS,79,6.03,300.4,20.7,D,0
42.9087,18.7335,321.1,1,1,2021-08-23,0935,Terra,MODIS,71,6.03,298.6,14.9,D,0
42.9113,18.7843,332.5,1,1,2021-08-23,0935,Terra,MODIS,76,6.03,306.1,24.3,D,0
42.913,18.7718,339.1,1,1,2021-08-23,0935,Terra,MODIS,89,6.03,303.8,35.6,D,0
42.9226,18.8391,324.9,1,1,2021-08-23,0935,Terra,MODIS,67,6.03,304.1,14.9,D,0
42.9366,18.8041,326.1,1,1,2021-08-23,0935,Terra,MODIS,40,6.03,306.7,15.5,D,0
42.2957,19.042,316.6,1,1,2021-08-23,0936,Terra,MODIS,57,6.03,303.7,6.9,D,0
42.6373,18.9048,330.9,1,1,2021-08-23,0936,Terra,MODIS,82,6.03,304.9,21.9,D,0
42.6356,18.9171,337.8,1,1,2021-08-23,0936,Terra,MODIS,88,6.03,304.9,32.8,D,0
42.6339,18.9296,314.2,1,1,2021-08-23,0936,Terra,MODIS,28,6.03,302.8,5,D,0
42.6283,18.9026,326.9,1,1,2021-08-23,0936,Terra,MODIS,79,6.03,303.9,17,D,0
42.6266,18.9149,336.4,1,1,2021-08-23,0936,Terra,MODIS,87,6.03,304.1,30.9,D,0
42.589,18.9186,320.1,1,1,2021-08-23,0936,Terra,MODIS,69,6.03,302.9,10.9,D,0
42.5557,18.827,313,1,1,2021-08-23,0936,Terra,MODIS,31,6.03,302.1,4.6,D,0
42.5419,18.7219,318.5,1,1,2021-08-23,0936,Terra,MODIS,66,6.03,299.3,10.4,D,0
42.5403,18.7343,355,1,1,2021-08-23,0936,Terra,MODIS,97,6.03,304.1,70.5,D,0
42.5387,18.7463,327.1,1,1,2021-08-23,0936,Terra,MODIS,79,6.03,301.4,19.7,D,0
42.5312,18.7326,327.7,1,1,2021-08-23,0936,Terra,MODIS,79,6.03,300.4,20,D,0
42.6233,19.2749,324.4,1,1,2021-08-23,0936,Terra,MODIS,64,6.03,304.4,12.6,D,0
42.7351,18.7939,318.8,1,1,2021-08-23,0936,Terra,MODIS,50,6.03,304.4,8.1,D,0
42.6893,19.0636,332.5,1,1,2021-08-23,0936,Terra,MODIS,84,6.03,302.5,26.7,D,0
42.6877,19.0759,321.1,1,1,2021-08-23,0936,Terra,MODIS,71,6.03,302,13.2,D,0
42.6484,19.294,325,1,1,2021-08-23,0936,Terra,MODIS,53,6.03,300.9,16.1,D,0
42.4267,18.8248,312.5,1.8,1.3,2021-08-23,1120,Aqua,MODIS,27,6.03,300.6,14.1,D,0
42.5035,19.3685,319.1,1.7,1.3,2021-08-23,1120,Aqua,MODIS,59,6.03,305.6,15.2,D,0
42.2907,19.039,315.3,1.8,1.3,2021-08-23,1120,Aqua,MODIS,50,6.03,303.2,15.4,D,0
42.6246,18.8911,321.8,1.8,1.3,2021-08-23,1121,Aqua,MODIS,69,6.03,298.9,29.3,D,0
42.6291,18.912,322.5,1.8,1.3,2021-08-23,1121,Aqua,MODIS,63,6.03,300,31.4,D,0
42.9377,18.797,367.7,1.8,1.3,2021-08-23,1121,Aqua,MODIS,94,6.03,302.9,233.2,D,0
42.6298,18.8942,325.5,1.8,1.3,2021-08-23,1121,Aqua,MODIS,75,6.03,300.6,38.4,D,0
42.6341,18.915,335.6,1.8,1.3,2021-08-23,1121,Aqua,MODIS,87,6.03,300.7,69.2,D,0
42.6184,18.8985,312.3,1.8,1.3,2021-08-23,1121,Aqua,MODIS,32,6.03,295.8,10.5,D,0
42.5323,18.726,349.3,1.8,1.3,2021-08-23,1121,Aqua,MODIS,82,6.03,301.4,136.2,D,0
42.5365,18.7455,323.7,1.8,1.3,2021-08-23,1121,Aqua,MODIS,76,6.03,298.9,39.6,D,0
42.8972,18.7222,365,1.8,1.3,2021-08-23,1121,Aqua,MODIS,100,6.03,301.9,220.7,D,0
42.9238,18.8469,317.9,1.8,1.3,2021-08-23,1121,Aqua,MODIS,51,6.03,300,21.3,D,0
42.6828,19.0487,314.7,1.8,1.3,2021-08-23,1121,Aqua,MODIS,54,6.03,299.7,15.9,D,0
42.7362,18.7956,317.5,1.8,1.3,2021-08-23,1121,Aqua,MODIS,63,6.03,301.9,18.7,D,0
42.6874,19.0704,319.3,1.7,1.3,2021-08-23,1121,Aqua,MODIS,70,6.03,300.8,26.2,D,0
42.6405,18.9077,333.4,1.8,1.3,2021-08-23,1121,Aqua,MODIS,85,6.03,300.3,61.1,D,0
42.923,18.847,312.5,1,1,2021-08-23,2042,Terra,MODIS,85,6.03,289.3,11.7,N,0
42.6332,19.4228,301.5,1,1,2021-08-23,2042,Terra,MODIS,42,6.03,289.3,5.2,N,0
42.5399,18.7473,304.5,1,1,2021-08-23,2042,Terra,MODIS,60,6.03,291.5,5.6,N,0
42.5382,18.7352,334.8,1,1,2021-08-23,2042,Terra,MODIS,100,6.03,295.2,35.1,N,0
42.5365,18.7232,316.2,1,1,2021-08-23,2042,Terra,MODIS,93,6.03,293,13.4,N,0
42.5589,18.817,301.8,1,1,2021-08-23,2042,Terra,MODIS,7,6.03,291.5,4.5,N,0
42.6434,19.2943,320.9,1,1,2021-08-23,2042,Terra,MODIS,100,6.03,289.5,20,N,0
42.6522,19.2919,336.9,1,1,2021-08-23,2042,Terra,MODIS,100,6.03,290.5,40.4,N,0
42.6506,19.2798,303.7,1,1,2021-08-23,2042,Terra,MODIS,53,6.03,285.7,6.6,N,0
42.6301,18.9291,314,1,1,2021-08-23,2042,Terra,MODIS,88,6.03,290.1,12.6,N,0
42.6285,18.9171,311,1,1,2021-08-23,2042,Terra,MODIS,64,6.03,290.2,10.1,N,0
42.6268,18.9051,315.1,1,1,2021-08-23,2042,Terra,MODIS,91,6.03,291.3,13.4,N,0
42.639,18.9268,310.9,1,1,2021-08-23,2042,Terra,MODIS,33,6.03,290.7,9.8,N,0
42.6462,18.9124,312.7,1,1,2021-08-23,2042,Terra,MODIS,58,6.03,291.2,11.5,N,0
42.6551,18.9101,305.8,1,1,2021-08-23,2042,Terra,MODIS,45,6.03,287.9,7.2,N,0
42.7403,18.7945,310.8,1,1,2021-08-23,2042,Terra,MODIS,81,6.03,291,10.6,N,0
42.7386,18.7825,302.6,1,1,2021-08-23,2042,Terra,MODIS,49,6.03,289.6,5.4,N,0
42.9091,18.8131,302.5,1,1,2021-08-23,2042,Terra,MODIS,35,6.03,289.4,5,N,0
42.9061,18.726,321.4,1,1,2021-08-23,2042,Terra,MODIS,100,6.03,293.2,19.8,N,0
42.9044,18.7141,304.1,1,1,2021-08-23,2042,Terra,MODIS,59,6.03,289.2,6.1,N,0
42.9462,18.8157,309.9,1,1,2021-08-23,2042,Terra,MODIS,41,6.03,288.8,9.5,N,0
42.9446,18.8037,325.4,1,1,2021-08-23,2042,Terra,MODIS,100,6.03,292.6,23.3,N,0
42.9429,18.7916,340.7,1,1,2021-08-23,2042,Terra,MODIS,100,6.03,295.9,43.9,N,0
42.9412,18.7795,328.5,1,1,2021-08-23,2042,Terra,MODIS,100,6.03,291.2,27,N,0
42.9901,18.7976,304.1,1,1,2021-08-23,2042,Terra,MODIS,59,6.03,286,7.8,N,0
42.6431,19.3021,307.8,1.1,1,2021-08-24,0057,Aqua,MODIS,73,6.03,286.9,10.7,N,0
42.6522,19.3049,309.6,1.1,1,2021-08-24,0057,Aqua,MODIS,78,6.03,286,11.6,N,0
42.6543,19.2921,315.2,1.1,1,2021-08-24,0057,Aqua,MODIS,91,6.03,286.1,16.4,N,0
42.9143,18.7225,300.3,1,1,2021-08-24,0057,Aqua,MODIS,25,6.03,287.2,5.4,N,0
42.9395,18.7895,305,1,1,2021-08-24,0057,Aqua,MODIS,57,6.03,288.5,7.9,N,0
42.9444,18.817,310.7,1,1,2021-08-24,0057,Aqua,MODIS,81,6.03,287.6,12.1,N,0
42.9464,18.8046,306.3,1,1,2021-08-24,0057,Aqua,MODIS,58,6.03,288.3,8.7,N,0
42.9485,18.7922,314.9,1,1,2021-08-24,0057,Aqua,MODIS,90,6.03,287.7,15.5,N,0
42.6582,18.9228,301.4,1.1,1,2021-08-24,0057,Aqua,MODIS,34,6.03,266.7,8,N,0
42.9455,18.8029,311.8,2.3,1.5,2021-08-24,1018,Terra,MODIS,48,6.03,289.4,24.1,D,0
42.6566,19.2809,318.8,2.5,1.5,2021-08-24,1018,Terra,MODIS,63,6.03,293.9,48.4,D,0
42.6497,19.3096,326.8,2.5,1.5,2021-08-24,1018,Terra,MODIS,81,6.03,294,79.6,D,0
42.7426,18.7971,312.2,2.3,1.5,2021-08-24,1018,Terra,MODIS,55,6.03,296.2,18.8,D,0
42.5612,19.4651,310.3,2.6,1.5,2021-08-24,1018,Terra,MODIS,48,6.03,294.5,24,D,0
42.5405,18.7287,313.7,2.4,1.5,2021-08-24,1018,Terra,MODIS,59,6.03,294.9,26.9,D,0
42.5333,18.7588,310.8,2.4,1.5,2021-08-24,1018,Terra,MODIS,31,6.03,294.6,18.3,D,0
42.5374,18.7557,312.3,2.4,1.5,2021-08-24,1018,Terra,MODIS,57,6.03,294.8,24.1,D,0
42.5374,18.7382,328.7,1.2,1.1,2021-08-24,1203,Aqua,MODIS,60,6.03,298.7,23.4,D,0
42.5572,19.4542,349.6,1.3,1.1,2021-08-24,1203,Aqua,MODIS,95,6.03,301.7,76.2,D,0
42.6339,19.4184,315,1.3,1.1,2021-08-24,1203,Aqua,MODIS,59,6.03,300.1,8.7,D,0
42.5557,19.44,315.4,1.3,1.1,2021-08-24,1203,Aqua,MODIS,55,6.03,299.9,7.8,D,0
42.5278,18.7399,323.6,1.2,1.1,2021-08-24,1203,Aqua,MODIS,65,6.03,298.2,17.2,D,0
42.5389,18.7321,321.3,1.2,1.1,2021-08-24,1203,Aqua,MODIS,55,6.03,298.4,14.2,D,0
42.9916,18.7999,341.9,1.2,1.1,2021-08-24,1203,Aqua,MODIS,79,6.03,298.8,54.5,D,0
42.9805,18.7892,340.5,1.2,1.1,2021-08-24,1203,Aqua,MODIS,78,6.03,299.1,51.9,D,0
42.982,18.8025,318.4,1.2,1.1,2021-08-24,1203,Aqua,MODIS,51,6.03,297.2,15.7,D,0
42.7372,18.7811,321.8,1.2,1.1,2021-08-24,1203,Aqua,MODIS,74,6.03,301.8,14.4,D,0
42.7387,18.7948,322.6,1.2,1.1,2021-08-24,1203,Aqua,MODIS,75,6.03,301,15.7,D,0
42.6179,18.9066,335.6,1.2,1.1,2021-08-24,1203,Aqua,MODIS,72,6.03,302.1,33.9,D,0
42.9901,18.7866,327.9,1.2,1.1,2021-08-24,1203,Aqua,MODIS,61,6.03,295,26.7,D,0
42.2957,19.0302,320.6,1.2,1.1,2021-08-24,1203,Aqua,MODIS,66,6.03,303.4,12.3,D,0
42.2992,19.038,316.7,1.2,1.1,2021-08-24,1203,Aqua,MODIS,48,6.03,302.7,8.2,D,0
42.4343,19.0785,319.5,1.2,1.1,2021-08-24,1203,Aqua,MODIS,67,6.03,303.6,10.3,D,0
42.6503,19.2895,364.1,1.2,1.1,2021-08-24,1203,Aqua,MODIS,100,6.03,304,125.2,D,0
42.652,19.3043,322.6,1.2,1.1,2021-08-24,1203,Aqua,MODIS,54,6.03,297,18.1,D,0
42.6405,19.2919,386.1,1.2,1.1,2021-08-24,1203,Aqua,MODIS,100,6.03,309.6,235.4,D,0
42.4273,18.8405,313.4,1.2,1.1,2021-08-24,1203,Aqua,MODIS,18,6.03,297.4,6.4,D,0
42.6551,18.8885,300.9,4,1.9,2021-08-24,1947,Terra,MODIS,28,6.03,287.3,33.8,N,0
42.6429,19.2648,301.6,3.8,1.8,2021-08-24,1947,Terra,MODIS,43,6.03,285.8,40.2,N,0
42.655,19.3102,306.6,3.8,1.8,2021-08-24,1947,Terra,MODIS,69,6.03,286.4,59.6,N,0
42.6461,19.3102,300.8,3.8,1.8,2021-08-24,1947,Terra,MODIS,32,6.03,286.3,34.5,N,0
42.6563,19.3057,302.9,3.3,1.7,2021-08-24,2125,Terra,MODIS,52,6.03,285.6,36.6,N,0
43.0221,19.2893,300.6,1.1,1,2021-10-31,1139,Aqua,MODIS,39,6.03,289.6,4.3,D,0
42.5596,19.971,306.8,1,1,2021-11-07,1145,Aqua,MODIS,64,6.03,294.5,7.4,D,0
42.3019,19.2915,300.4,1.2,1.1,2022-01-15,1204,Aqua,MODIS,36,6.03,284.4,8,D,0
42.6172,18.9815,303.5,1.2,1.1,2022-01-19,0951,Terra,MODIS,56,6.03,277.9,10.4,D,0
42.6266,18.9852,310.1,1.2,1.1,2022-01-19,0951,Terra,MODIS,70,6.03,279,15.7,D,0
42.3482,19.3168,306,1.1,1,2022-02-24,0925,Terra,MODIS,63,6.03,288.2,8.3,D,0
42.8082,18.6848,305,1.1,1.1,2022-03-04,1203,Aqua,MODIS,60,6.03,285.8,7.7,D,0
42.3834,19.2672,303.4,1.1,1,2022-03-13,1156,Aqua,MODIS,56,6.03,292.6,3,D,0
42.8645,18.5831,303.6,1,1,2022-03-13,1157,Aqua,MODIS,57,6.03,287.8,5.4,D,0
42.5918,18.6831,301.3,1,1,2022-03-13,1157,Aqua,MODIS,46,6.03,287.9,5.9,D,0
42.4558,19.0486,302.4,1,1,2022-03-13,1157,Aqua,MODIS,52,6.03,286,5.5,D,0
42.7698,18.7283,303.6,1.6,1.2,2022-03-18,1215,Aqua,MODIS,35,6.03,288.8,8.5,D,0
42.686,19.3397,300.1,1,1,2022-03-19,0931,Terra,MODIS,26,6.03,282.3,5.3,D,0
42.9322,18.4656,326.9,1,1,2022-03-19,0931,Terra,MODIS,85,6.03,291.1,25.5,D,0
42.9231,18.4634,310.9,1,1,2022-03-19,0931,Terra,MODIS,71,6.03,291.6,9.6,D,0
42.9255,18.4565,328.8,2,1.4,2022-03-19,1120,Aqua,MODIS,86,6.03,291.2,74.5,D,0
42.9234,18.4657,315.3,2,1.4,2022-03-19,1120,Aqua,MODIS,76,6.03,290.3,35.9,D,0
42.9346,18.473,303.9,1.1,1,2022-03-20,1202,Aqua,MODIS,39,6.03,290.7,4.5,D,0
42.7567,19.368,328.6,1.2,1.1,2022-03-20,1202,Aqua,MODIS,86,6.03,289.2,35.5,D,0
43.1508,19.6179,308,1.2,1.1,2022-03-20,1202,Aqua,MODIS,58,6.03,285.8,14.2,D,0
42.933,18.46,306.9,1.1,1,2022-03-20,1202,Aqua,MODIS,63,6.03,292.7,6.2,D,0
42.9638,19.854,302.9,1.2,1.1,2022-03-20,1202,Aqua,MODIS,54,6.03,285.4,7.3,D,0
42.5162,18.7568,302.5,1.3,1.1,2022-03-21,0918,Terra,MODIS,53,6.03,283.4,9.4,D,0
42.7644,19.3723,323.2,1.2,1.1,2022-03-21,0918,Terra,MODIS,82,6.03,287.6,29.3,D,0
42.9303,18.4815,302,1.4,1.2,2022-03-21,0918,Terra,MODIS,50,6.03,286.4,7.4,D,0
42.7631,19.3696,301.6,2.7,1.6,2022-03-21,1107,Aqua,MODIS,48,6.03,284.5,30.1,D,0
42.7674,19.3619,300.1,2.7,1.6,2022-03-21,1107,Aqua,MODIS,23,6.03,283.8,26.8,D,0
42.8044,18.6825,300.3,1.1,1.1,2022-03-21,2025,Terra,MODIS,25,6.03,270.5,10.9,N,0
42.5839,19.3652,306.2,1.1,1,2022-03-21,2025,Terra,MODIS,67,6.03,276.9,13,N,0
42.7697,19.3651,306.4,1.1,1,2022-03-21,2025,Terra,MODIS,68,6.03,273.1,13.2,N,0
42.5906,19.3712,304,1,1,2022-03-22,0044,Aqua,MODIS,58,6.03,277.3,11,N,0
42.774,19.3772,300.8,1,1,2022-03-22,0044,Aqua,MODIS,29,6.03,272.8,9.1,N,0
42.8126,18.6758,312,1.6,1.2,2022-03-22,1001,Terra,MODIS,72,6.03,289.1,19.4,D,0
42.9942,19.733,303.1,1.8,1.3,2022-03-22,1001,Terra,MODIS,55,6.03,286.3,15.4,D,0
42.9976,18.463,308.8,1.5,1.2,2022-03-22,1001,Terra,MODIS,68,6.03,290.4,14.8,D,0
42.9518,18.5206,302.7,1.5,1.2,2022-03-22,1001,Terra,MODIS,53,6.03,284.6,9.5,D,0
42.9478,18.5403,309.7,1.5,1.2,2022-03-22,1001,Terra,MODIS,69,6.03,287.2,18,D,0
42.7772,19.3635,318,1.7,1.3,2022-03-22,1001,Terra,MODIS,67,6.03,286.4,35.8,D,0
42.9466,18.5328,315,1.5,1.2,2022-03-22,1001,Terra,MODIS,75,6.03,287.7,24.2,D,0
42.8132,18.682,310.3,1.6,1.2,2022-03-22,1001,Terra,MODIS,29,6.03,289.4,15.9,D,0
42.8084,18.7551,300.2,1.6,1.2,2022-03-22,1001,Terra,MODIS,24,6.03,287.4,7.2,D,0
42.8088,18.695,307.5,1.6,1.2,2022-03-22,1001,Terra,MODIS,65,6.03,290.1,13.4,D,0
42.8019,18.6718,308.9,1.6,1.2,2022-03-22,1001,Terra,MODIS,57,6.03,289.6,14.3,D,0
42.7811,18.4896,300.9,1.5,1.2,2022-03-22,1001,Terra,MODIS,31,6.03,288.9,5.9,D,0
42.4962,19.0174,309.8,1.7,1.3,2022-03-22,1001,Terra,MODIS,69,6.03,287.2,20.7,D,0
42.399,19.3856,307.5,1,1,2022-03-22,1150,Aqua,MODIS,48,6.03,295.8,4.7,D,0
42.4943,19.0179,312.2,1,1,2022-03-22,1150,Aqua,MODIS,72,6.03,290.7,9.6,D,0
42.4925,19.006,314.1,1,1,2022-03-22,1150,Aqua,MODIS,74,6.03,290.4,11,D,0
42.5822,19.3747,321.6,1,1,2022-03-22,1150,Aqua,MODIS,81,6.03,292,16.7,D,0
42.591,19.3724,315.1,1,1,2022-03-22,1150,Aqua,MODIS,73,6.03,289.3,10.8,D,0
42.5184,18.7444,301.8,1,1,2022-03-22,1150,Aqua,MODIS,40,6.03,290.4,4.1,D,0
42.7654,19.3641,320.1,1,1,2022-03-22,1150,Aqua,MODIS,68,6.03,294.8,16.6,D,0
42.7759,19.3738,318.7,1,1,2022-03-22,1150,Aqua,MODIS,55,6.03,292.2,14.4,D,0
42.7742,19.3617,334.1,1,1,2022-03-22,1150,Aqua,MODIS,89,6.03,293.5,32.9,D,0
42.8816,19.937,303.6,1,1,2022-03-22,1150,Aqua,MODIS,50,6.03,288.9,5,D,0
42.799,18.7611,306,1,1,2022-03-22,1150,Aqua,MODIS,41,6.03,289.4,5.2,D,0
42.7972,18.749,323.8,1,1,2022-03-22,1150,Aqua,MODIS,83,6.03,293.7,19.9,D,0
42.8377,18.963,310.7,1,1,2022-03-22,1150,Aqua,MODIS,69,6.03,292.6,7.7,D,0
42.8465,18.9606,306.8,1,1,2022-03-22,1150,Aqua,MODIS,44,6.03,292.1,4.6,D,0
42.8061,18.684,317.4,1,1,2022-03-22,1150,Aqua,MODIS,58,6.03,293.9,11.6,D,0
42.8043,18.672,324.7,1,1,2022-03-22,1150,Aqua,MODIS,83,6.03,294.6,18.9,D,0
42.7774,18.4912,312,1,1,2022-03-22,1150,Aqua,MODIS,63,6.03,294,7.6,D,0
42.9855,19.8154,337.2,1,1,2022-03-22,1150,Aqua,MODIS,90,6.03,292.8,38.1,D,0
42.9838,19.8032,307.4,1,1,2022-03-22,1150,Aqua,MODIS,64,6.03,291.7,6.5,D,0
42.8432,18.7489,308.7,1,1,2022-03-22,1150,Aqua,MODIS,67,6.03,289.3,7.5,D,0
42.8415,18.7369,303.9,1,1,2022-03-22,1150,Aqua,MODIS,57,6.03,290.5,4.3,D,0
42.9916,19.7253,306.6,1,1,2022-03-22,1150,Aqua,MODIS,64,6.03,293.3,6.6,D,0
43.0364,19.7207,302.1,1,1,2022-03-22,1150,Aqua,MODIS,41,6.03,290,3.2,D,0
42.9395,18.522,308.4,1,1,2022-03-22,1150,Aqua,MODIS,51,6.03,292.1,6.5,D,0
42.9501,18.5316,330.7,1,1,2022-03-22,1150,Aqua,MODIS,87,6.03,291.8,28.3,D,0
42.9942,18.4562,316.1,1,1,2022-03-22,1150,Aqua,MODIS,66,6.03,295.5,10.5,D,0
43.28,19.4102,301.2,1,1,2022-03-22,1150,Aqua,MODIS,39,6.03,286,5.4,D,0
42.5931,19.3852,306.6,2.3,1.5,2022-03-23,0126,Aqua,MODIS,69,6.03,278.3,41.9,N,0
42.7854,19.3793,316.4,1.8,1.3,2022-03-23,0906,Terra,MODIS,77,6.03,292.4,30.1,D,0
42.9561,18.5354,316.2,2,1.4,2022-03-23,0906,Terra,MODIS,76,6.03,292,36.2,D,0
42.8365,18.7518,312.3,1.9,1.4,2022-03-23,0906,Terra,MODIS,72,6.03,291.4,27.1,D,0
42.7736,19.3777,346.9,1.8,1.3,2022-03-23,0906,Terra,MODIS,95,6.03,294.3,125.5,D,0
42.7721,19.3963,320.8,1.8,1.3,2022-03-23,0906,Terra,MODIS,80,6.03,292.2,38.2,D,0
42.7946,18.8164,308.8,1.9,1.3,2022-03-23,0906,Terra,MODIS,68,6.03,289.6,19.4,D,0
42.7928,18.8399,306.5,1.9,1.3,2022-03-23,0906,Terra,MODIS,55,6.03,288.6,15.8,D,0
42.7503,19.3724,327,1.8,1.3,2022-03-23,0906,Terra,MODIS,85,6.03,290.9,53.6,D,0
42.7915,18.6968,304,1.9,1.4,2022-03-23,0906,Terra,MODIS,58,6.03,291,10,D,0
42.7432,19.367,324.4,1.8,1.3,2022-03-23,0906,Terra,MODIS,83,6.03,290,48.5,D,0
42.5923,19.3802,303.8,1.8,1.3,2022-03-23,0906,Terra,MODIS,46,6.03,289.7,9.8,D,0
42.5472,18.6671,306.1,1.9,1.4,2022-03-23,0906,Terra,MODIS,63,6.03,290.7,17.6,D,0
42.4978,18.9877,304.1,1.9,1.3,2022-03-23,0906,Terra,MODIS,58,6.03,289.3,12,D,0
42.496,19.0102,307.7,1.8,1.3,2022-03-23,0906,Terra,MODIS,66,6.03,290.4,17.2,D,0
42.5027,19.0039,306.9,1.8,1.3,2022-03-23,0906,Terra,MODIS,64,6.03,290.1,15.3,D,0
42.4907,19.0027,303.1,1.8,1.3,2022-03-23,0906,Terra,MODIS,47,6.03,289.1,9.8,D,0
42.732,19.3564,308.3,4,1.9,2022-03-23,1055,Aqua,MODIS,60,6.03,288.5,77.5,D,0
42.7767,19.389,333.3,4,1.9,2022-03-23,1055,Aqua,MODIS,88,6.03,290.2,254.5,D,0
42.7664,19.3512,325.8,4,1.9,2022-03-23,1055,Aqua,MODIS,82,6.03,287.7,188.3,D,0
42.7373,19.3495,311,4,1.9,2022-03-23,1055,Aqua,MODIS,47,6.03,288.2,84.4,D,0
42.7819,19.3809,334.1,4,1.9,2022-03-23,1055,Aqua,MODIS,89,6.03,289.4,266.3,D,0
42.5022,19.0032,300.2,4.3,1.9,2022-03-23,1055,Aqua,MODIS,27,6.03,289,30.9,D,0
42.7713,19.3425,311.6,4,1.9,2022-03-23,1055,Aqua,MODIS,57,6.03,286.2,90,D,0
42.7871,18.8127,305.7,2.9,1.6,2022-03-23,1233,Aqua,MODIS,59,6.03,291.9,22.3,D,0
42.7941,18.6733,307.8,2.8,1.6,2022-03-23,1233,Aqua,MODIS,66,6.03,294.9,23.8,D,0
42.7829,18.4751,307.1,2.7,1.6,2022-03-23,1233,Aqua,MODIS,56,6.03,294.5,20.5,D,0
42.8535,18.9541,305.7,2.9,1.6,2022-03-23,1233,Aqua,MODIS,52,6.03,293.4,22.9,D,0
42.8413,18.7369,307,2.8,1.6,2022-03-23,1233,Aqua,MODIS,52,6.03,292.8,26,D,0
42.8442,18.7283,305.4,2.8,1.6,2022-03-23,1233,Aqua,MODIS,48,6.03,292.5,22.9,D,0
42.9828,19.6931,303.5,3.2,1.7,2022-03-23,1233,Aqua,MODIS,27,6.03,291.7,26.6,D,0
42.9782,19.6879,301.8,3.2,1.7,2022-03-23,1233,Aqua,MODIS,33,6.03,290.4,21.1,D,0
42.4981,19.0085,309.6,2.9,1.6,2022-03-23,1233,Aqua,MODIS,57,6.03,292.4,32,D,0
42.496,18.9716,310.3,2.9,1.6,2022-03-23,1233,Aqua,MODIS,67,6.03,291.2,35.9,D,0
42.4998,18.9993,313.3,2.9,1.6,2022-03-23,1233,Aqua,MODIS,73,6.03,292.4,47.7,D,0
42.4979,18.9624,303.5,2.9,1.6,2022-03-23,1233,Aqua,MODIS,54,6.03,290.6,17.5,D,0
42.77,19.3679,315.5,3.1,1.7,2022-03-23,1233,Aqua,MODIS,52,6.03,293.7,59.9,D,0
42.7849,19.3642,316.8,3.1,1.7,2022-03-23,1233,Aqua,MODIS,67,6.03,291.8,68.7,D,0
42.7817,19.3932,303.8,1.4,1.2,2022-03-23,2012,Terra,MODIS,44,6.03,278.8,14.9,N,0
